HOME_COUNTY_FIPS,STOP_DATE,STOP_COUNTY_FIPS,VISIT_CT,visit_ct_P8,visit_ct_P5,visit_ct_P3,visit_ct_P1,visit_ct_P05,visit_ct_P01,visit_ct_P005
06067,2019-03-30 00:00:00.000,29161,1,1,0,2,1,0,0,0
06067,2019-03-30 00:00:00.000,32005,6,4,3,15,63,9,302,350
06067,2019-03-30 00:00:00.000,32031,16,22,19,38,48,109,856,635
06067,2019-03-30 00:00:00.000,41005,1,1,0,6,0,4,0,0
06067,2019-03-30 00:00:00.000,41029,1,0,2,8,0,0,0,305
06067,2019-03-31 00:00:00.000,01035,1,0,0,0,1,2,45,0
06067,2019-03-31 00:00:00.000,04013,1,1,3,0,14,52,0,0
06067,2019-03-31 00:00:00.000,06001,14,18,22,18,60,146,200,1294
06067,2019-03-31 00:00:00.000,06007,4,8,14,1,4,32,237,204
06067,2019-03-31 00:00:00.000,06013,12,14,19,19,42,126,901,390
06067,2019-03-31 00:00:00.000,06017,4,2,6,2,20,92,138,717
06067,2019-03-31 00:00:00.000,06019,1,2,1,3,11,25,45,187
06067,2019-03-31 00:00:00.000,06033,1,1,1,0,1,0,373,366
06067,2019-03-31 00:00:00.000,06037,9,6,24,16,41,63,497,303
06067,2019-03-31 00:00:00.000,06053,8,12,10,13,17,25,370,546
06067,2019-03-31 00:00:00.000,06055,5,5,3,5,6,0,41,88
06067,2019-03-31 00:00:00.000,06057,1,3,2,2,0,42,0,5
06067,2019-03-31 00:00:00.000,06059,5,1,7,17,0,39,73,0
06067,2019-03-31 00:00:00.000,06061,53,58,77,88,250,366,1302,4772
06067,2019-03-31 00:00:00.000,06065,6,8,7,4,44,67,311,451
06067,2019-03-31 00:00:00.000,06067,449,540,600,866,1890,4191,16370,37798
06067,2019-03-31 00:00:00.000,06073,5,5,3,3,10,46,0,406
06067,2019-03-31 00:00:00.000,06075,9,13,16,15,33,40,467,918
06067,2019-03-31 00:00:00.000,06077,12,12,26,23,5,163,203,625
06067,2019-03-31 00:00:00.000,06081,10,7,11,12,43,78,271,396
06067,2019-03-31 00:00:00.000,06085,6,6,5,23,37,108,297,60
06067,2019-03-31 00:00:00.000,06087,6,7,3,8,26,36,137,165
06067,2019-03-31 00:00:00.000,06095,11,11,22,13,68,36,64,7
06067,2019-03-31 00:00:00.000,06099,5,8,11,2,106,23,463,257
06067,2019-03-31 00:00:00.000,06113,14,17,17,46,190,75,235,377
06067,2019-03-31 00:00:00.000,06115,1,3,7,3,12,0,0,114
06067,2019-03-31 00:00:00.000,13121,1,0,0,0,0,0,389,695
06067,2019-03-31 00:00:00.000,13285,1,1,2,0,0,3,0,0
06067,2019-03-31 00:00:00.000,22033,2,2,6,6,0,61,20,149
06067,2019-03-31 00:00:00.000,32027,1,1,1,0,13,5,0,37
06067,2019-03-31 00:00:00.000,32031,7,11,14,14,22,96,122,503
06067,2019-03-31 00:00:00.000,36007,1,1,1,2,14,0,100,363
06067,2019-03-31 00:00:00.000,36081,1,0,6,12,1,24,0,99
06067,2019-03-31 00:00:00.000,39007,2,2,2,1,18,0,0,452
06067,2019-03-31 00:00:00.000,41005,3,3,4,5,0,0,136,0
06067,2019-03-31 00:00:00.000,41033,1,5,2,6,0,0,0,0
06069,2019-03-01 00:00:00.000,06053,2,1,0,0,0,35,0,0
06069,2019-03-01 00:00:00.000,06067,2,1,2,0,0,3,0,1028
06069,2019-03-01 00:00:00.000,06069,11,13,25,21,17,45,722,1343
06069,2019-03-01 00:00:00.000,06085,11,19,11,6,30,123,588,596
06069,2019-03-01 00:00:00.000,06087,1,1,1,0,0,2,148,445
06069,2019-03-02 00:00:00.000,06069,7,7,13,10,47,10,141,155
06069,2019-03-02 00:00:00.000,06085,6,20,8,14,11,90,264,427
06069,2019-03-03 00:00:00.000,06037,2,3,1,0,19,2,309,72
06069,2019-03-03 00:00:00.000,06069,7,6,9,27,19,47,288,861
06069,2019-03-03 00:00:00.000,06085,6,5,10,19,29,67,254,22
06069,2019-03-04 00:00:00.000,06069,3,3,4,8,3,15,0,0
06069,2019-03-04 00:00:00.000,06077,1,1,0,2,1,0,0,0
06069,2019-03-04 00:00:00.000,06081,1,1,2,2,0,21,0,0
06069,2019-03-04 00:00:00.000,06085,10,14,10,9,46,44,436,483
06069,2019-03-04 00:00:00.000,06087,1,1,1,0,0,0,0,0
06069,2019-03-05 00:00:00.000,06069,10,13,21,7,24,136,470,78
06069,2019-03-05 00:00:00.000,06085,4,8,3,5,5,153,162,396
06069,2019-03-05 00:00:00.000,06087,1,1,2,5,7,0,2,481
06069,2019-03-06 00:00:00.000,06053,1,1,1,4,0,33,0,0
06069,2019-03-06 00:00:00.000,06069,15,20,24,38,117,272,573,1169
06069,2019-03-06 00:00:00.000,06085,8,6,17,15,37,91,514,584
06069,2019-03-06 00:00:00.000,06087,1,0,0,0,28,39,0,0
06069,2019-03-07 00:00:00.000,06053,1,4,1,7,3,6,119,703
06069,2019-03-07 00:00:00.000,06069,8,9,10,12,23,275,153,93
06069,2019-03-07 00:00:00.000,06085,8,22,22,5,31,23,573,302
06069,2019-03-07 00:00:00.000,06087,2,7,8,0,8,52,251,0
06069,2019-03-08 00:00:00.000,06053,1,1,2,0,2,28,104,0
06069,2019-03-08 00:00:00.000,06069,7,9,12,35,30,121,0,31
06069,2019-03-08 00:00:00.000,06085,11,17,17,8,45,49,111,693
06069,2019-03-09 00:00:00.000,06031,3,4,0,11,11,0,0,22
06069,2019-03-09 00:00:00.000,06053,2,1,2,0,29,44,221,239
06069,2019-03-09 00:00:00.000,06061,4,8,8,6,36,12,120,189
06069,2019-03-09 00:00:00.000,06069,7,11,24,9,31,71,568,1127
06069,2019-03-09 00:00:00.000,06085,11,8,13,16,44,140,390,359
06069,2019-03-10 00:00:00.000,06053,2,3,4,2,0,0,0,0
06069,2019-03-10 00:00:00.000,06067,1,1,0,4,0,27,0,0
06069,2019-03-10 00:00:00.000,06069,12,11,23,17,105,90,626,556
06069,2019-03-10 00:00:00.000,06085,1,1,1,0,0,32,0,70
06069,2019-03-10 00:00:00.000,06087,1,0,2,4,0,90,0,0
06069,2019-03-11 00:00:00.000,06053,2,1,3,1,1,14,39,241
06069,2019-03-11 00:00:00.000,06069,13,17,13,21,59,26,248,1813
06069,2019-03-11 00:00:00.000,06085,4,1,2,11,1,0,136,565
06069,2019-03-11 00:00:00.000,06087,3,2,1,13,67,1,103,591
06069,2019-03-12 00:00:00.000,06053,2,2,0,8,0,2,0,107
06069,2019-03-12 00:00:00.000,06069,8,13,9,14,33,111,660,1039
06069,2019-03-12 00:00:00.000,06085,6,9,17,2,37,19,149,577
06069,2019-03-12 00:00:00.000,06087,8,10,14,2,2,86,206,280
06069,2019-03-13 00:00:00.000,06053,2,0,0,8,3,19,128,109
06069,2019-03-13 00:00:00.000,06069,10,16,5,22,4,128,452,654
06069,2019-03-13 00:00:00.000,06081,1,2,3,0,3,0,0,0
06069,2019-03-13 00:00:00.000,06085,12,11,20,19,65,68,318,597
06069,2019-03-13 00:00:00.000,06087,2,7,0,0,0,13,64,272
06069,2019-03-14 00:00:00.000,06053,3,3,5,5,35,8,0,0
06069,2019-03-14 00:00:00.000,06069,7,3,8,16,21,15,202,65
06069,2019-03-14 00:00:00.000,06085,10,15,23,15,67,52,516,529
06069,2019-03-14 00:00:00.000,06087,3,4,4,7,34,13,22,645
06069,2019-03-15 00:00:00.000,06053,1,0,1,5,0,33,0,246
06069,2019-03-15 00:00:00.000,06069,5,2,3,6,102,84,553,535
06069,2019-03-15 00:00:00.000,06085,19,23,21,30,80,119,291,1542
06069,2019-03-15 00:00:00.000,06087,2,7,0,10,0,7,0,0
06069,2019-03-16 00:00:00.000,06069,17,20,21,57,155,242,614,516
06069,2019-03-16 00:00:00.000,06085,8,7,8,14,60,73,606,1338
06069,2019-03-16 00:00:00.000,06087,1,1,4,1,25,0,0,0
06069,2019-03-17 00:00:00.000,06069,11,15,16,34,36,68,397,711
06069,2019-03-17 00:00:00.000,06085,1,1,0,0,10,0,15,105
06069,2019-03-18 00:00:00.000,06053,3,1,5,0,0,0,0,83
06069,2019-03-18 00:00:00.000,06069,8,4,28,14,65,56,488,1186
06069,2019-03-18 00:00:00.000,06085,12,10,14,16,69,213,299,1352
06069,2019-03-18 00:00:00.000,06087,5,4,5,0,32,21,58,558
06069,2019-03-19 00:00:00.000,06053,3,2,0,0,5,0,298,613
06069,2019-03-19 00:00:00.000,06069,13,13,33,23,71,68,1218,647
06069,2019-03-19 00:00:00.000,06085,14,7,25,27,47,0,144,1304
06069,2019-03-19 00:00:00.000,06087,2,2,2,17,6,4,0,0
06069,2019-03-20 00:00:00.000,06053,2,6,2,8,2,1,0,0
06069,2019-03-20 00:00:00.000,06069,9,6,4,19,10,2,324,871
06069,2019-03-20 00:00:00.000,06085,11,20,16,17,65,95,498,724
06069,2019-03-20 00:00:00.000,06087,2,2,5,4,26,0,0,228
06069,2019-03-21 00:00:00.000,06053,1,2,1,3,0,30,0,0
06069,2019-03-21 00:00:00.000,06069,11,10,26,11,21,82,509,328
06069,2019-03-21 00:00:00.000,06085,12,13,16,19,54,138,272,746
06069,2019-03-21 00:00:00.000,06087,1,0,6,0,5,0,0,0
06069,2019-03-22 00:00:00.000,06053,1,0,7,11,0,4,81,410
06069,2019-03-22 00:00:00.000,06069,5,8,7,3,15,81,169,464
06069,2019-03-22 00:00:00.000,06085,14,17,21,18,40,65,1240,552
06069,2019-03-22 00:00:00.000,06087,1,2,0,7,7,11,89,11
06069,2019-03-23 00:00:00.000,06053,4,6,3,4,7,0,286,754
06069,2019-03-23 00:00:00.000,06069,9,14,9,9,26,75,840,684
06069,2019-03-23 00:00:00.000,06079,5,5,7,14,12,20,49,316
06069,2019-03-23 00:00:00.000,06085,6,5,6,21,6,21,92,749
06069,2019-03-23 00:00:00.000,06087,1,2,0,0,14,17,0,809
06069,2019-03-24 00:00:00.000,06069,13,6,24,22,119,92,106,1142
06069,2019-03-24 00:00:00.000,06085,13,19,19,40,152,59,291,124
06069,2019-03-25 00:00:00.000,06053,2,0,5,0,0,0,0,209
06069,2019-03-25 00:00:00.000,06069,10,15,20,40,30,213,695,936
06069,2019-03-25 00:00:00.000,06085,13,16,14,16,35,0,229,823
06069,2019-03-25 00:00:00.000,06087,3,3,1,4,21,68,0,570
06069,2019-03-26 00:00:00.000,06053,2,0,9,1,0,2,233,906
06069,2019-03-26 00:00:00.000,06069,6,7,3,20,2,64,361,244
06069,2019-03-26 00:00:00.000,06085,15,16,9,26,18,73,899,1272
06069,2019-03-26 00:00:00.000,06087,5,5,9,13,41,32,427,378
06069,2019-03-26 00:00:00.000,06113,1,6,3,1,0,19,0,121
06069,2019-03-27 00:00:00.000,06029,1,1,3,4,0,0,123,0
06069,2019-03-27 00:00:00.000,06037,2,5,3,0,9,1,0,275
06069,2019-03-27 00:00:00.000,06053,1,0,4,0,0,3,0,80
06069,2019-03-27 00:00:00.000,06069,12,17,13,16,83,58,903,939
06069,2019-03-27 00:00:00.000,06085,16,14,24,18,62,46,169,693
06069,2019-03-27 00:00:00.000,06087,2,3,4,10,3,0,0,0
06069,2019-03-28 00:00:00.000,06037,8,8,9,9,33,38,138,247
06069,2019-03-28 00:00:00.000,06053,2,5,4,1,1,41,0,368
06069,2019-03-28 00:00:00.000,06069,9,14,18,35,16,86,570,243
06069,2019-03-28 00:00:00.000,06085,11,16,14,29,43,128,428,1380
06069,2019-03-28 00:00:00.000,06087,2,2,1,8,8,22,65,76
06069,2019-03-29 00:00:00.000,06025,3,5,3,4,3,6,146,58
06069,2019-03-29 00:00:00.000,06031,1,1,0,3,0,0,26,356
06069,2019-03-29 00:00:00.000,06065,2,2,4,7,26,27,118,486
06069,2019-03-29 00:00:00.000,06069,6,9,5,6,26,40,248,330
06069,2019-03-29 00:00:00.000,06085,5,11,9,3,27,26,205,1033
06069,2019-03-29 00:00:00.000,06087,5,10,5,5,0,34,217,0
06069,2019-03-30 00:00:00.000,06025,3,2,5,0,6,41,9,491
06069,2019-03-30 00:00:00.000,06053,7,8,2,10,44,67,342,331
06069,2019-03-30 00:00:00.000,06069,13,10,18,25,24,29,82,211
06069,2019-03-30 00:00:00.000,06085,13,18,18,13,74,129,94,2687
06069,2019-03-30 00:00:00.000,06087,2,3,3,2,6,25,130,138
06069,2019-03-31 00:00:00.000,06069,9,9,4,3,72,43,189,257
06069,2019-03-31 00:00:00.000,06085,3,5,5,5,7,14,39,31
06069,2019-03-31 00:00:00.000,06087,3,3,2,5,1,0,0,68
06071,2019-03-01 00:00:00.000,04012,9,10,1,5,70,79,58,923
06071,2019-03-01 00:00:00.000,04015,5,8,6,7,42,38,360,401
06071,2019-03-01 00:00:00.000,06001,3,4,4,2,19,0,0,509
06071,2019-03-01 00:00:00.000,06017,1,2,3,7,2,1,0,167
06071,2019-03-01 00:00:00.000,06029,3,1,6,4,0,72,10,87
06071,2019-03-01 00:00:00.000,06037,139,146,164,226,508,1012,4668,8100
06071,2019-03-01 00:00:00.000,06059,55,56,73,61,183,331,333,2468
06071,2019-03-01 00:00:00.000,06065,59,88,84,84,225,321,1955,5465
06071,2019-03-01 00:00:00.000,06071,900,1030,1362,1652,3702,7443,33822,63370
06071,2019-03-01 00:00:00.000,06073,9,6,21,21,70,59,700,1033
06071,2019-03-01 00:00:00.000,06077,1,0,0,0,7,0,0,0
06071,2019-03-01 00:00:00.000,06103,3,6,6,0,0,43,98,11
06071,2019-03-01 00:00:00.000,06111,2,3,7,3,0,56,278,107
06071,2019-03-01 00:00:00.000,11001,2,4,9,3,22,34,257,605
06071,2019-03-01 00:00:00.000,30013,11,11,11,12,13,45,108,85
06071,2019-03-01 00:00:00.000,32003,23,31,32,59,73,66,463,245
06071,2019-03-01 00:00:00.000,35006,4,4,5,4,0,13,37,0
06071,2019-03-01 00:00:00.000,40143,5,6,19,5,13,41,0,481
06071,2019-03-01 00:00:00.000,41045,1,0,5,0,0,0,139,39
06071,2019-03-01 00:00:00.000,48375,1,3,2,1,0,0,5,0
06071,2019-03-01 00:00:00.000,53033,3,1,7,1,7,50,48,60
06071,2019-03-01 00:00:00.000,53037,1,1,3,0,4,6,0,27
06071,2019-03-02 00:00:00.000,04012,4,4,3,4,0,26,27,414
06071,2019-03-02 00:00:00.000,04027,1,1,1,1,3,0,112,341
06071,2019-03-02 00:00:00.000,06017,2,2,5,3,14,10,0,0
06071,2019-03-02 00:00:00.000,06029,1,1,2,0,12,0,0,66
06071,2019-03-02 00:00:00.000,06037,88,93,101,197,250,606,3170,9016
06071,2019-03-02 00:00:00.000,06059,37,39,31,72,109,299,1293,3736
06071,2019-03-02 00:00:00.000,06065,71,90,82,112,252,316,2784,5056
06071,2019-03-02 00:00:00.000,06067,1,2,0,2,0,27,3,0
06071,2019-03-02 00:00:00.000,06071,676,780,1029,1318,3028,6147,26025,57376
06071,2019-03-02 00:00:00.000,06073,11,13,13,12,3,80,475,140
06071,2019-03-02 00:00:00.000,06103,4,4,1,5,44,14,0,0
06071,2019-03-02 00:00:00.000,06111,7,6,8,8,14,32,777,949
06071,2019-03-02 00:00:00.000,11001,6,16,6,3,13,0,179,611
06071,2019-03-02 00:00:00.000,30013,8,10,2,9,6,24,204,0
06071,2019-03-02 00:00:00.000,32003,61,56,80,90,145,212,810,2465
06071,2019-03-02 00:00:00.000,40109,1,0,1,0,7,14,193,92
06071,2019-03-02 00:00:00.000,40143,2,4,0,16,57,0,7,271
06071,2019-03-02 00:00:00.000,41029,1,0,2,3,0,0,0,136
06071,2019-03-02 00:00:00.000,41039,2,2,2,0,1,0,0,0
06071,2019-03-02 00:00:00.000,48375,1,2,0,0,0,1,29,0
06071,2019-03-02 00:00:00.000,53033,1,1,3,0,7,26,26,111
06071,2019-03-03 00:00:00.000,04012,1,3,0,0,11,34,198,19
06071,2019-03-03 00:00:00.000,04027,1,1,8,3,0,0,307,73
06071,2019-03-03 00:00:00.000,06037,77,90,124,163,335,637,3024,4575
06071,2019-03-03 00:00:00.000,06047,1,1,1,0,6,20,66,0
06071,2019-03-03 00:00:00.000,06059,31,37,30,70,108,205,1367,1742
06071,2019-03-03 00:00:00.000,06065,51,44,69,87,263,419,2071,4649
06071,2019-03-03 00:00:00.000,06071,643,750,990,1218,2746,4835,23956,50488
06071,2019-03-03 00:00:00.000,06073,13,9,15,18,34,196,568,2267
06071,2019-03-03 00:00:00.000,06111,2,1,8,5,18,63,53,80
06071,2019-03-03 00:00:00.000,11001,2,2,0,4,34,29,273,121
06071,2019-03-03 00:00:00.000,29189,1,0,2,2,0,43,28,0
06071,2019-03-03 00:00:00.000,30013,10,15,17,17,4,10,134,602
06071,2019-03-03 00:00:00.000,32003,46,42,50,95,223,183,750,1387
06071,2019-03-03 00:00:00.000,48113,1,0,0,2,2,0,103,325
06071,2019-03-03 00:00:00.000,53033,2,2,3,4,0,7,281,43
06071,2019-03-04 00:00:00.000,04012,2,1,5,2,6,0,0,362
06071,2019-03-04 00:00:00.000,04015,6,9,8,23,31,25,81,934
06071,2019-03-04 00:00:00.000,06029,4,4,11,1,21,0,49,171
06071,2019-03-04 00:00:00.000,06037,112,143,162,229,418,855,3749,7304
06071,2019-03-04 00:00:00.000,06059,33,42,44,52,100,148,1825,1737
06071,2019-03-04 00:00:00.000,06065,67,75,61,93,183,272,2033,6407
06071,2019-03-04 00:00:00.000,06071,768,905,1025,1446,3316,6143,33279,62206
06071,2019-03-04 00:00:00.000,06073,8,7,11,19,0,106,208,894
06071,2019-03-04 00:00:00.000,22103,1,2,4,0,0,0,0,192
06071,2019-03-04 00:00:00.000,30013,9,10,17,0,28,116,176,186
06071,2019-03-04 00:00:00.000,32003,15,14,12,46,24,153,821,991
06071,2019-03-04 00:00:00.000,49057,1,2,6,2,1,0,0,65
06071,2019-03-05 00:00:00.000,04012,8,6,21,7,12,86,93,1005
06071,2019-03-05 00:00:00.000,04015,18,15,26,32,100,113,371,2831
06071,2019-03-05 00:00:00.000,06021,1,0,0,1,0,0,141,0
06071,2019-03-05 00:00:00.000,06037,117,117,152,171,684,1031,3889,7789
06071,2019-03-05 00:00:00.000,06059,24,26,41,27,205,162,608,2433
06071,2019-03-05 00:00:00.000,06065,60,55,85,67,198,419,1511,2185
06071,2019-03-05 00:00:00.000,06071,752,853,1123,1345,2988,6078,23637,53953
06071,2019-03-05 00:00:00.000,06073,8,6,9,4,4,28,215,317
06071,2019-03-05 00:00:00.000,08001,1,0,0,3,7,0,0,127
06071,2019-03-05 00:00:00.000,22103,2,1,2,11,30,14,157,539
06071,2019-03-05 00:00:00.000,32003,10,14,9,13,13,48,437,75
06071,2019-03-05 00:00:00.000,41029,1,0,4,2,0,19,14,31
06071,2019-03-05 00:00:00.000,49057,1,3,7,4,0,0,149,168
06071,2019-03-06 00:00:00.000,04012,3,3,1,5,0,23,8,0
06071,2019-03-06 00:00:00.000,04015,9,8,27,16,7,42,173,1066
06071,2019-03-06 00:00:00.000,06029,2,3,2,2,18,28,19,32
06071,2019-03-06 00:00:00.000,06037,86,104,114,123,418,458,3398,6648
06071,2019-03-06 00:00:00.000,06059,28,35,29,38,60,228,1553,1704
06071,2019-03-06 00:00:00.000,06065,73,76,93,112,313,637,1465,4391
06071,2019-03-06 00:00:00.000,06071,746,875,961,1281,3036,5614,28856,58747
06071,2019-03-06 00:00:00.000,06073,16,13,10,28,44,168,560,800
06071,2019-03-06 00:00:00.000,06107,3,0,4,3,21,20,66,444
06071,2019-03-06 00:00:00.000,08001,1,1,2,8,2,0,45,0
06071,2019-03-06 00:00:00.000,08031,1,1,3,0,12,0,0,46
06071,2019-03-06 00:00:00.000,08041,1,2,1,0,0,0,27,266
06071,2019-03-06 00:00:00.000,13077,1,2,0,5,14,15,42,0
06071,2019-03-06 00:00:00.000,22071,1,0,0,0,0,0,0,0
06071,2019-03-06 00:00:00.000,32003,3,3,11,1,14,78,131,1755
06071,2019-03-06 00:00:00.000,53033,1,2,0,3,13,0,0,0
06071,2019-03-06 00:00:00.000,53053,1,1,1,0,8,0,0,0
06071,2019-03-06 00:00:00.000,53067,1,1,4,0,14,11,21,0
06071,2019-03-07 00:00:00.000,04012,2,4,4,9,0,41,33,703
06071,2019-03-07 00:00:00.000,04013,1,0,3,0,0,60,318,0
06071,2019-03-07 00:00:00.000,04015,1,0,4,0,0,10,107,107
06071,2019-03-07 00:00:00.000,06029,3,1,8,23,9,26,9,0
06071,2019-03-07 00:00:00.000,06037,113,151,190,201,585,661,3070,10236
06071,2019-03-07 00:00:00.000,06059,34,34,39,25,99,195,1364,1723
06071,2019-03-07 00:00:00.000,06065,58,62,83,83,155,462,2786,3013
06071,2019-03-07 00:00:00.000,06071,814,977,1107,1337,3378,6081,30938,59429
06071,2019-03-07 00:00:00.000,06073,19,27,36,41,71,134,905,641
06071,2019-03-07 00:00:00.000,06103,1,1,4,1,0,0,279,0
06071,2019-03-07 00:00:00.000,06107,6,7,4,3,39,50,14,75
06071,2019-03-07 00:00:00.000,08041,2,2,0,1,3,27,0,862
06071,2019-03-07 00:00:00.000,08123,2,3,0,7,20,0,70,26
06071,2019-03-07 00:00:00.000,16021,1,3,2,0,6,19,0,0
06071,2019-03-07 00:00:00.000,22051,1,1,0,4,22,34,0,0
06071,2019-03-07 00:00:00.000,22063,1,0,1,2,0,0,0,0
06071,2019-03-07 00:00:00.000,32003,7,10,7,17,15,167,299,238
06071,2019-03-07 00:00:00.000,53033,1,2,0,0,12,40,70,161
06071,2019-03-08 00:00:00.000,04007,3,6,1,3,34,42,0,772
06071,2019-03-08 00:00:00.000,04012,6,3,7,11,16,24,134,290
06071,2019-03-08 00:00:00.000,04013,4,3,2,3,36,12,164,164
06071,2019-03-08 00:00:00.000,04015,9,21,11,34,31,101,200,268
06071,2019-03-08 00:00:00.000,04019,1,2,0,6,15,3,0,0
06071,2019-03-08 00:00:00.000,06029,4,2,6,8,21,0,201,69
06071,2019-03-08 00:00:00.000,06037,133,152,174,209,445,1482,5646,9764
06071,2019-03-08 00:00:00.000,06059,39,42,41,37,80,133,718,1548
06071,2019-03-08 00:00:00.000,06065,67,72,66,85,96,506,1205,4179
06071,2019-03-08 00:00:00.000,06071,856,980,1193,1452,3357,6539,30346,61629
06071,2019-03-08 00:00:00.000,06073,6,8,3,5,18,28,0,0
06071,2019-03-08 00:00:00.000,06107,1,1,0,3,0,8,0,0
06071,2019-03-08 00:00:00.000,06113,1,0,0,5,0,0,178,31
06071,2019-03-08 00:00:00.000,08041,1,0,6,2,0,30,0,0
06071,2019-03-08 00:00:00.000,08123,1,1,6,0,0,45,52,95
06071,2019-03-08 00:00:00.000,32003,10,15,20,15,39,0,228,1143
06071,2019-03-08 00:00:00.000,35031,1,1,2,0,21,0,27,0
06071,2019-03-08 00:00:00.000,35047,2,2,2,9,28,17,121,0
06071,2019-03-08 00:00:00.000,40105,1,0,2,0,0,12,84,304
06071,2019-03-08 00:00:00.000,47037,1,1,0,0,21,5,0,108
06071,2019-03-08 00:00:00.000,47115,1,3,2,9,14,0,250,0
06071,2019-03-08 00:00:00.000,56021,9,9,19,8,41,41,109,405
06071,2019-03-09 00:00:00.000,01071,1,1,0,0,0,1,5,480
06071,2019-03-09 00:00:00.000,04005,1,1,0,2,18,2,82,0
06071,2019-03-09 00:00:00.000,04007,3,3,10,0,0,47,207,17
06071,2019-03-09 00:00:00.000,04013,4,4,4,9,6,123,358,262
06071,2019-03-09 00:00:00.000,04015,3,4,9,3,6,85,228,110
06071,2019-03-09 00:00:00.000,04017,1,0,0,5,0,0,64,0
06071,2019-03-09 00:00:00.000,06029,1,1,1,2,12,0,22,0
06071,2019-03-09 00:00:00.000,06037,129,151,152,255,305,1100,5919,10959
06071,2019-03-09 00:00:00.000,06059,23,21,35,56,72,118,654,556
06071,2019-03-09 00:00:00.000,06065,71,80,94,93,247,572,3544,5073
06071,2019-03-09 00:00:00.000,06071,653,745,974,1139,2890,5858,23869,53239
06071,2019-03-09 00:00:00.000,06073,5,5,5,8,19,1,70,366
06071,2019-03-09 00:00:00.000,08001,1,0,4,0,3,22,144,273
06071,2019-03-09 00:00:00.000,30031,1,2,0,5,0,72,17,0
06071,2019-03-09 00:00:00.000,32003,8,9,12,11,44,48,453,274
06071,2019-03-09 00:00:00.000,35031,1,1,0,2,0,2,162,1486
06071,2019-03-09 00:00:00.000,47115,1,1,0,0,0,15,271,62
06071,2019-03-09 00:00:00.000,48141,2,1,3,0,0,5,51,0
06071,2019-03-09 00:00:00.000,48201,7,6,9,7,0,28,0,0
06071,2019-03-09 00:00:00.000,56021,1,4,0,0,0,0,0,548
06071,2019-03-10 00:00:00.000,04007,1,0,1,1,0,0,0,246
06071,2019-03-10 00:00:00.000,04012,5,6,5,4,78,0,166,0
06071,2019-03-10 00:00:00.000,04013,3,6,3,9,11,11,63,242
06071,2019-03-10 00:00:00.000,06025,1,2,2,4,11,25,10,0
06071,2019-03-10 00:00:00.000,06029,1,0,0,0,0,13,191,125
06071,2019-03-10 00:00:00.000,06037,70,73,73,152,346,592,3707,7118
06071,2019-03-10 00:00:00.000,06059,24,31,30,47,71,99,1394,585
06071,2019-03-10 00:00:00.000,06065,61,66,79,147,220,453,1886,5485
06071,2019-03-10 00:00:00.000,06071,622,738,896,1262,2539,5432,24056,47233
06071,2019-03-10 00:00:00.000,06073,3,3,1,9,11,0,3,139
06071,2019-03-10 00:00:00.000,06083,3,3,11,5,32,87,116,51
06071,2019-03-10 00:00:00.000,20091,1,1,0,3,1,0,123,271
06071,2019-03-10 00:00:00.000,30031,2,2,5,1,0,0,24,37
06071,2019-03-10 00:00:00.000,30095,1,0,0,3,44,0,0,518
06071,2019-03-10 00:00:00.000,32003,10,11,8,15,23,57,63,197
06071,2019-03-10 00:00:00.000,46081,1,0,0,3,0,0,6,0
06071,2019-03-10 00:00:00.000,47065,1,0,1,0,4,42,0,174
06071,2019-03-10 00:00:00.000,48071,1,2,4,1,0,0,41,109
06071,2019-03-10 00:00:00.000,48141,3,4,3,4,5,17,156,0
06071,2019-03-10 00:00:00.000,48149,1,1,2,0,0,2,0,325
06071,2019-03-10 00:00:00.000,48201,6,5,6,3,0,16,159,49
06071,2019-03-10 00:00:00.000,48371,1,2,1,3,4,3,0,0
06071,2019-03-10 00:00:00.000,49001,1,2,3,1,0,0,75,0
06071,2019-03-10 00:00:00.000,49035,1,0,1,0,1,0,0,0
06071,2019-03-11 00:00:00.000,01003,1,2,0,5,0,0,75,17
06071,2019-03-11 00:00:00.000,04012,7,11,10,5,24,199,154,120
06071,2019-03-11 00:00:00.000,04013,3,2,5,5,10,0,51,305
06071,2019-03-11 00:00:00.000,04015,6,9,4,15,61,59,173,1067
06071,2019-03-11 00:00:00.000,06037,100,100,127,165,463,831,2741,6917
06071,2019-03-11 00:00:00.000,06059,38,34,36,51,150,248,928,2174
06071,2019-03-11 00:00:00.000,06065,66,71,81,80,240,647,3076,3253
06071,2019-03-11 00:00:00.000,06067,1,2,5,2,1,0,93,0
06071,2019-03-11 00:00:00.000,06071,729,857,1010,1355,3323,5589,24392,57362
06071,2019-03-11 00:00:00.000,06073,19,14,25,39,46,123,689,714
06071,2019-03-11 00:00:00.000,06083,2,3,12,4,0,0,0,0
06071,2019-03-11 00:00:00.000,06113,1,3,3,0,0,0,6,68
06071,2019-03-11 00:00:00.000,13313,1,0,0,0,5,1,0,155
06071,2019-03-11 00:00:00.000,20091,1,2,0,1,26,7,64,646
06071,2019-03-11 00:00:00.000,22019,1,3,3,0,0,0,29,0
06071,2019-03-11 00:00:00.000,32003,2,2,3,7,2,33,4,338
06071,2019-03-11 00:00:00.000,35001,2,2,1,17,0,39,14,0
06071,2019-03-11 00:00:00.000,35006,1,2,1,1,0,4,34,0
06071,2019-03-11 00:00:00.000,35031,1,4,2,0,7,0,17,61
